score,genres,type,episodes,duration,rating,popularity,favorites,scored_by
6.53,Hentai,Rx - Hentai,2.0,21.0,Rx - Hentai,8204,15.0,2083.0
6.53,Hentai,Rx - Hentai,2.0,29.0,Rx - Hentai,8003,15.0,2158.0
6.53,Hentai,Rx - Hentai,4.0,27.0,Rx - Hentai,7857,41.0,2391.0
6.53,Adventure,PG - Children,28.5,23.0,PG - Children,11147,4.0,938.0
6.53,Romance,R+ - Mild Nudity,1.0,52.0,R+ - Mild Nudity,4291,47.0,9951.0
6.53,Comedy,PG-13 - Teens 13 or older,2.0,15.0,PG-13 - Teens 13 or older,7507,2.0,2843.0
6.53,Romance,PG-13 - Teens 13 or older,2.0,7.0,PG-13 - Teens 13 or older,5028,20.0,9285.0
6.53,Hentai,Rx - Hentai,4.0,25.0,Rx - Hentai,6846,54.0,3838.0
6.53,Action,PG - Children,1.0,23.0,PG - Children,7545,0.0,3384.0
6.53,Comedy,R - 17+ (violence & profanity),4.0,29.0,R - 17+ (violence & profanity),2380,154.0,37650.25
6.53,Suspense,R - 17+ (violence & profanity),1.0,25.0,R - 17+ (violence & profanity),8269,2.0,1631.0
6.53,Action,R - 17+ (violence & profanity),12.0,23.0,R - 17+ (violence & profanity),648,229.5,37650.25
6.53,Comedy,PG-13 - Teens 13 or older,13.0,3.0,PG-13 - Teens 13 or older,7674,3.0,2567.0
6.53,Action,PG-13 - Teens 13 or older,20.0,18.0,PG-13 - Teens 13 or older,13221,3.0,296.0
6.53,Comedy,R+ - Mild Nudity,12.0,23.0,R+ - Mild Nudity,565,229.5,37650.25
6.53,Adventure,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,4878,39.0,6954.0
6.53,Fantasy,PG - Children,1.0,4.0,PG - Children,13832,2.0,653.0
6.53,Comedy,PG-13 - Teens 13 or older,2.0,20.0,PG-13 - Teens 13 or older,15642,1.0,154.0
6.53,Comedy,R+ - Mild Nudity,6.0,2.0,R+ - Mild Nudity,5130,14.0,8246.0
6.53,Comedy,PG-13 - Teens 13 or older,15.0,6.0,PG-13 - Teens 13 or older,7740,16.0,2113.0
6.53,Action,Rx - Hentai,2.0,26.0,Rx - Hentai,2603,229.5,37650.25
6.53,Comedy,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,1109,229.5,37650.25
6.53,unknown,PG-13 - Teens 13 or older,1.0,24.0,PG-13 - Teens 13 or older,7318,11.0,3673.0
6.53,unknown,G - All Ages,1.0,4.0,G - All Ages,14538,1.0,507.0
6.53,unknown,G - All Ages,1.0,4.0,G - All Ages,11758,2.0,1176.0
6.53,Action,PG-13 - Teens 13 or older,12.0,20.0,PG-13 - Teens 13 or older,16520,1.0,132.0
6.53,Comedy,PG-13 - Teens 13 or older,28.5,9.0,PG-13 - Teens 13 or older,9847,11.0,699.0
6.53,Action,R - 17+ (violence & profanity),1.0,23.0,R - 17+ (violence & profanity),5515,14.0,6584.0
6.53,Action,PG-13 - Teens 13 or older,28.5,24.0,PG-13 - Teens 13 or older,5465,50.0,8532.0
6.53,Action,PG-13 - Teens 13 or older,28.5,24.0,PG-13 - Teens 13 or older,12158,1.0,690.0
6.53,Sports,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,10632,1.0,1133.0
6.53,Comedy,R+ - Mild Nudity,6.0,50.0,R+ - Mild Nudity,10975,6.0,994.0
6.53,Comedy,PG-13 - Teens 13 or older,1.0,45.0,PG-13 - Teens 13 or older,9827,12.0,1658.0
6.53,Comedy,G - All Ages,28.5,25.0,G - All Ages,14105,4.0,273.0
6.53,Comedy,PG-13 - Teens 13 or older,6.0,3.0,PG-13 - Teens 13 or older,9798,2.0,1457.0
6.53,Comedy,G - All Ages,28.5,24.0,G - All Ages,10606,6.0,932.0
6.53,Comedy,PG-13 - Teens 13 or older,24.0,23.0,PG-13 - Teens 13 or older,1705,229.5,37650.25
6.53,unknown,G - All Ages,1.0,5.0,G - All Ages,10096,4.0,2058.0
6.53,Comedy,G - All Ages,9.0,4.0,G - All Ages,9514,1.0,1674.0
6.53,Adventure,G - All Ages,28.5,25.0,G - All Ages,8838,10.0,1403.0
6.53,Comedy,PG - Children,5.0,22.0,PG - Children,10824,3.0,916.0
6.53,Fantasy,PG-13 - Teens 13 or older,28.5,11.0,PG-13 - Teens 13 or older,12352,10.0,449.0
6.53,Comedy,G - All Ages,1.0,34.0,G - All Ages,13998,5.0,201.0
6.53,Adventure,PG - Children,1.0,1.0,PG - Children,7979,16.0,3474.0
6.53,Adventure,G - All Ages,1.0,2.0,G - All Ages,8806,11.0,2294.0
6.53,Drama,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,1704,229.5,37650.25
6.53,Comedy,R - 17+ (violence & profanity),1.0,1.0,R - 17+ (violence & profanity),10961,1.0,518.0
6.53,Sports,PG-13 - Teens 13 or older,24.0,23.0,PG-13 - Teens 13 or older,3663,229.5,12694.0
6.53,Adventure,PG - Children,28.5,23.0,PG - Children,8458,23.0,2791.0
6.53,Action,PG-13 - Teens 13 or older,1.0,40.0,PG-13 - Teens 13 or older,12315,0.0,695.0
6.53,Supernatural,G - All Ages,1.0,4.0,G - All Ages,16471,2.0,315.0
6.53,Action,PG-13 - Teens 13 or older,13.0,25.0,PG-13 - Teens 13 or older,6097,20.0,5058.0
6.53,Action,PG - Children,1.0,14.0,PG - Children,12625,2.0,494.0
6.53,Comedy,R - 17+ (violence & profanity),4.0,26.0,R - 17+ (violence & profanity),1231,229.5,37650.25
6.53,Action,R - 17+ (violence & profanity),12.0,24.0,R - 17+ (violence & profanity),1951,229.5,37650.25
6.53,Action,PG-13 - Teens 13 or older,10.0,5.0,PG-13 - Teens 13 or older,5975,5.0,5764.0
6.53,Mystery,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,5576,82.0,3647.0
6.53,Drama,G - All Ages,2.0,23.0,G - All Ages,7167,14.0,4009.0
6.53,Comedy,PG-13 - Teens 13 or older,1.0,23.0,PG-13 - Teens 13 or older,3799,30.0,19283.0
6.53,Action,R - 17+ (violence & profanity),12.0,23.0,R - 17+ (violence & profanity),876,229.5,37650.25
6.53,Comedy,PG-13 - Teens 13 or older,1.0,23.0,PG-13 - Teens 13 or older,6802,2.0,4564.0
6.53,Action,R - 17+ (violence & profanity),1.0,23.0,R - 17+ (violence & profanity),5089,22.0,9537.0
6.53,Sci-Fi,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,6064,33.0,4661.0
6.52,Fantasy,PG-13 - Teens 13 or older,13.0,23.0,PG-13 - Teens 13 or older,3443,103.0,7892.0
6.52,Drama,R+ - Mild Nudity,1.0,1.0,R+ - Mild Nudity,10316,8.0,116.0
6.52,Comedy,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,2264,229.5,37650.25
6.52,unknown,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,13340,0.0,659.0
6.52,unknown,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,13097,0.0,726.0
6.52,Mystery,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,15987,0.0,342.0
6.52,Action,PG-13 - Teens 13 or older,28.5,11.0,PG-13 - Teens 13 or older,13140,5.0,329.0
6.52,Hentai,Rx - Hentai,2.0,16.0,Rx - Hentai,9009,18.0,2024.0
6.52,Supernatural,Rx - Hentai,2.0,20.0,Rx - Hentai,7361,43.0,3166.0
6.52,Hentai,Rx - Hentai,1.0,17.0,Rx - Hentai,6606,27.0,4757.0
6.52,Hentai,Rx - Hentai,1.0,26.0,Rx - Hentai,7914,9.0,2225.0
6.52,Hentai,Rx - Hentai,1.0,24.0,Rx - Hentai,7800,9.0,2831.0
6.52,Hentai,Rx - Hentai,4.0,23.0,Rx - Hentai,8511,13.0,1856.0
6.52,Hentai,Rx - Hentai,1.0,24.0,Rx - Hentai,7692,14.0,2994.0
6.52,Adventure,PG - Children,1.0,1.0,PG - Children,3309,8.0,29575.0
6.52,Action,R - 17+ (violence & profanity),1.0,1.0,R - 17+ (violence & profanity),3635,37.0,25251.0
6.52,Hentai,Rx - Hentai,2.0,29.0,Rx - Hentai,6692,38.0,3785.0
6.52,Hentai,Rx - Hentai,2.0,21.0,Rx - Hentai,7211,26.0,3302.0
6.52,Hentai,Rx - Hentai,2.0,16.0,Rx - Hentai,9285,7.0,1781.0
6.52,Drama,G - All Ages,1.0,1.0,G - All Ages,11575,1.0,887.0
6.52,Action,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,4769,41.0,8421.0
6.52,Action,R+ - Mild Nudity,2.0,25.0,R+ - Mild Nudity,5557,11.0,5061.0
6.52,Sci-Fi,PG-13 - Teens 13 or older,15.0,31.0,PG-13 - Teens 13 or older,14246,3.0,292.0
6.52,unknown,G - All Ages,1.0,4.0,G - All Ages,11055,5.0,879.0
6.52,Drama,PG-13 - Teens 13 or older,12.0,27.0,PG-13 - Teens 13 or older,11633,3.0,244.0
6.52,Comedy,PG-13 - Teens 13 or older,13.0,7.0,PG-13 - Teens 13 or older,6602,3.0,4696.0
6.52,Slice of Life,PG-13 - Teens 13 or older,10.0,5.0,PG-13 - Teens 13 or older,4607,30.0,12261.0
6.52,Action,R - 17+ (violence & profanity),12.0,24.0,R - 17+ (violence & profanity),1033,229.5,37650.25
6.52,Comedy,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,5699,23.0,4934.0
6.52,Action,PG-13 - Teens 13 or older,13.0,23.0,PG-13 - Teens 13 or older,253,229.5,37650.25
6.52,Sci-Fi,PG-13 - Teens 13 or older,3.0,28.0,PG-13 - Teens 13 or older,5966,6.0,6719.0
6.52,Adventure,PG-13 - Teens 13 or older,13.0,24.0,PG-13 - Teens 13 or older,3123,229.5,14579.0
6.52,Romance,PG - Children,3.0,27.0,PG - Children,7233,8.0,3746.0
6.52,Action,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,820,229.5,37650.25
6.52,unknown,PG-13 - Teens 13 or older,1.0,4.0,PG-13 - Teens 13 or older,18597,0.0,209.0
6.52,Action,R - 17+ (violence & profanity),3.0,32.0,R - 17+ (violence & profanity),2571,62.0,37650.25
6.52,Comedy,G - All Ages,13.0,7.0,G - All Ages,8859,4.0,2256.0
6.52,Comedy,R+ - Mild Nudity,6.0,3.0,R+ - Mild Nudity,5687,4.0,5616.0
6.52,Comedy,PG-13 - Teens 13 or older,24.0,1.0,PG-13 - Teens 13 or older,3154,52.0,28484.0
6.52,Sci-Fi,PG-13 - Teens 13 or older,26.0,24.0,PG-13 - Teens 13 or older,6331,14.0,3259.0
6.52,Sports,PG-13 - Teens 13 or older,13.0,24.0,PG-13 - Teens 13 or older,3128,73.0,22031.0
6.52,Comedy,PG-13 - Teens 13 or older,28.5,22.0,PG-13 - Teens 13 or older,13049,2.0,278.0
6.52,Slice of Life,G - All Ages,1.0,5.0,G - All Ages,8722,4.0,2648.0
6.52,Boys Love,R+ - Mild Nudity,2.0,33.0,R+ - Mild Nudity,4231,81.0,16133.0
6.52,Action,PG-13 - Teens 13 or older,26.0,24.0,PG-13 - Teens 13 or older,6848,8.0,3198.0
6.52,Drama,G - All Ages,1.0,6.0,G - All Ages,12794,1.0,851.0
6.52,Action,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,595,229.5,37650.25
6.52,Action,PG-13 - Teens 13 or older,1.0,24.0,PG-13 - Teens 13 or older,10293,5.0,1460.0
6.52,Comedy,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,624,229.5,37650.25
6.52,Action,PG-13 - Teens 13 or older,6.0,27.0,PG-13 - Teens 13 or older,11507,2.0,871.0
6.52,Action,R+ - Mild Nudity,12.0,24.0,R+ - Mild Nudity,3089,89.0,22886.0
6.52,Action,R - 17+ (violence & profanity),1.0,12.0,R - 17+ (violence & profanity),6860,2.0,4330.0
6.52,Comedy,PG-13 - Teens 13 or older,1.0,38.0,PG-13 - Teens 13 or older,8487,2.0,1814.0
6.52,Adventure,PG-13 - Teens 13 or older,24.0,24.0,PG-13 - Teens 13 or older,6052,19.0,4003.0
6.52,Action,R - 17+ (violence & profanity),1.0,1.0,R - 17+ (violence & profanity),4103,47.0,14858.0
6.52,Action,R - 17+ (violence & profanity),13.0,24.0,R - 17+ (violence & profanity),3410,104.0,21872.0
6.52,Action,G - All Ages,1.0,1.0,G - All Ages,13387,0.0,384.0
6.52,Action,PG - Children,28.5,23.0,PG - Children,6768,65.0,2867.0
6.52,Action,PG-13 - Teens 13 or older,3.0,23.0,PG-13 - Teens 13 or older,12860,4.0,316.0
6.52,Action,R+ - Mild Nudity,28.5,24.0,R+ - Mild Nudity,9807,8.0,1163.0
6.52,Comedy,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,5096,28.0,8021.0
6.52,Comedy,PG - Children,13.0,24.0,PG - Children,7467,21.0,2539.0
6.52,Fantasy,PG-13 - Teens 13 or older,11.0,13.0,PG-13 - Teens 13 or older,8148,3.0,2641.0
6.52,Comedy,R+ - Mild Nudity,16.0,8.0,R+ - Mild Nudity,5048,33.0,10032.0
6.52,Action,R+ - Mild Nudity,4.0,29.0,R+ - Mild Nudity,7532,11.0,2627.0
6.52,Comedy,R+ - Mild Nudity,2.0,30.0,R+ - Mild Nudity,4019,112.0,18184.0
6.52,Boys Love,PG-13 - Teens 13 or older,1.0,30.0,PG-13 - Teens 13 or older,5881,17.0,7758.0
6.52,Romance,R+ - Mild Nudity,2.0,25.0,R+ - Mild Nudity,3449,31.0,21974.0
6.52,Comedy,G - All Ages,5.0,4.0,G - All Ages,8874,5.0,2043.0
6.52,Action,R - 17+ (violence & profanity),13.0,24.0,R - 17+ (violence & profanity),6463,22.0,4150.0
6.52,unknown,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,16233,0.0,318.0
6.52,Action,PG-13 - Teens 13 or older,13.0,24.0,PG-13 - Teens 13 or older,6281,20.0,4151.0
6.52,Action,PG-13 - Teens 13 or older,13.0,25.0,PG-13 - Teens 13 or older,8019,6.0,2366.0
6.52,Action,R+ - Mild Nudity,12.0,22.0,R+ - Mild Nudity,5212,65.0,6125.0
6.52,Comedy,G - All Ages,1.0,24.0,G - All Ages,8044,3.0,3612.0
6.52,Action,PG-13 - Teens 13 or older,3.0,45.0,PG-13 - Teens 13 or older,5968,17.0,5659.0
6.52,Comedy,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,3078,44.0,24211.0
6.52,Action,R - 17+ (violence & profanity),12.0,25.0,R - 17+ (violence & profanity),3860,39.0,13799.0
6.52,Drama,G - All Ages,1.0,27.0,G - All Ages,12247,5.0,634.0
6.52,Comedy,PG-13 - Teens 13 or older,12.0,2.0,PG-13 - Teens 13 or older,3209,41.0,26300.0
6.52,Comedy,PG-13 - Teens 13 or older,12.0,25.0,PG-13 - Teens 13 or older,5064,22.0,8078.0
6.52,Fantasy,G - All Ages,1.0,3.0,G - All Ages,18613,1.0,200.0
6.52,Action,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,12865,7.0,652.0
6.51,unknown,PG-13 - Teens 13 or older,1.0,4.0,PG-13 - Teens 13 or older,19220,0.0,178.0
6.51,unknown,PG-13 - Teens 13 or older,1.0,4.0,PG-13 - Teens 13 or older,15835,2.0,315.0
6.51,Romance,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,3257,229.5,15640.0
6.51,Action,PG-13 - Teens 13 or older,28.5,8.0,PG-13 - Teens 13 or older,14155,3.0,319.0
6.51,Action,PG-13 - Teens 13 or older,16.0,18.0,PG-13 - Teens 13 or older,13516,5.0,347.0
6.51,Comedy,PG-13 - Teens 13 or older,2.0,3.0,PG-13 - Teens 13 or older,8259,2.0,2462.0
6.51,Comedy,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,11061,2.0,880.0
6.51,unknown,G - All Ages,1.0,4.0,G - All Ages,15467,5.0,449.0
6.51,Hentai,Rx - Hentai,8.0,16.0,Rx - Hentai,7783,11.0,2672.0
6.51,Hentai,Rx - Hentai,2.0,15.0,Rx - Hentai,7397,53.0,3575.0
6.51,Hentai,Rx - Hentai,4.0,24.0,Rx - Hentai,8104,7.0,2054.0
6.51,Hentai,Rx - Hentai,2.0,31.0,Rx - Hentai,7194,32.0,3062.0
6.51,Hentai,Rx - Hentai,1.0,23.0,Rx - Hentai,7713,33.0,2792.0
6.51,Hentai,Rx - Hentai,2.0,29.0,Rx - Hentai,7621,20.0,2501.0
6.51,Hentai,Rx - Hentai,2.0,28.0,Rx - Hentai,8226,12.0,2349.0
6.51,Hentai,Rx - Hentai,2.0,27.0,Rx - Hentai,7955,10.0,2240.0
6.51,Action,R+ - Mild Nudity,6.0,28.0,R+ - Mild Nudity,4766,24.0,8326.0
6.51,Comedy,PG-13 - Teens 13 or older,12.0,3.0,PG-13 - Teens 13 or older,2635,102.0,37268.0
6.51,Comedy,G - All Ages,13.0,7.0,G - All Ages,5603,6.0,7592.0
6.51,Comedy,PG-13 - Teens 13 or older,28.5,34.0,PG-13 - Teens 13 or older,3325,55.0,20600.0
6.51,Adventure,PG-13 - Teens 13 or older,1.0,16.0,PG-13 - Teens 13 or older,5936,12.0,5265.0
6.51,Action,PG-13 - Teens 13 or older,15.0,15.0,PG-13 - Teens 13 or older,10912,14.0,744.0
6.51,Action,R - 17+ (violence & profanity),1.0,24.0,R - 17+ (violence & profanity),7876,4.0,1388.0
6.51,Sports,G - All Ages,2.0,5.0,G - All Ages,12709,2.0,411.0
6.51,Action,PG-13 - Teens 13 or older,1.0,7.0,PG-13 - Teens 13 or older,7864,4.0,2243.0
6.51,Adventure,G - All Ages,1.0,7.0,G - All Ages,12313,0.0,754.0
6.51,Drama,R+ - Mild Nudity,12.0,24.0,R+ - Mild Nudity,850,229.5,37650.25
6.51,Comedy,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,1614,229.5,37650.25
6.51,Comedy,G - All Ages,26.0,7.0,G - All Ages,3640,229.5,23859.0
6.51,Comedy,G - All Ages,13.0,7.0,G - All Ages,12781,3.0,474.0
6.51,Action,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,4311,55.0,9421.0
6.51,Comedy,PG-13 - Teens 13 or older,25.0,24.0,PG-13 - Teens 13 or older,7497,16.0,2042.0
6.51,Action,PG-13 - Teens 13 or older,28.5,24.0,PG-13 - Teens 13 or older,10534,5.0,1075.0
6.51,Action,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,5003,7.0,6531.0
6.51,Hentai,Rx - Hentai,1.0,16.0,Rx - Hentai,6598,125.0,5146.0
6.51,Adventure,G - All Ages,1.0,23.0,G - All Ages,17355,0.0,132.0
6.51,Comedy,PG-13 - Teens 13 or older,1.0,48.0,PG-13 - Teens 13 or older,13898,2.0,242.0
6.51,Mystery,PG-13 - Teens 13 or older,1.0,17.0,PG-13 - Teens 13 or older,11157,1.0,574.0
6.51,Romance,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,15273,0.0,389.0
6.51,Comedy,PG - Children,6.0,4.0,PG - Children,7759,3.0,1764.0
6.51,Comedy,PG-13 - Teens 13 or older,7.0,2.0,PG-13 - Teens 13 or older,8049,8.0,2241.0
6.51,Adventure,G - All Ages,1.0,54.0,G - All Ages,15329,0.0,145.0
6.51,Drama,G - All Ages,1.0,5.0,G - All Ages,18218,0.0,206.0
6.51,Adventure,G - All Ages,28.5,25.0,G - All Ages,10708,11.0,909.0
6.51,Comedy,R+ - Mild Nudity,6.0,6.0,R+ - Mild Nudity,7449,4.0,3573.0
6.51,Adventure,G - All Ages,1.0,1.0,G - All Ages,12937,1.0,565.0
6.51,Action,PG-13 - Teens 13 or older,1.0,40.0,PG-13 - Teens 13 or older,10945,3.0,765.0
6.51,Drama,PG-13 - Teens 13 or older,1.0,25.0,PG-13 - Teens 13 or older,9227,2.0,2196.0
6.51,Fantasy,G - All Ages,26.0,24.0,G - All Ages,12842,3.0,607.0
6.51,Comedy,PG-13 - Teens 13 or older,6.0,5.0,PG-13 - Teens 13 or older,6617,4.0,2371.0
6.51,Drama,G - All Ages,1.0,15.0,G - All Ages,10292,3.0,1126.0
6.51,Action,G - All Ages,12.0,4.0,G - All Ages,13958,1.0,390.0
6.51,unknown,G - All Ages,1.0,1.0,G - All Ages,14115,2.0,195.0
6.51,Action,PG-13 - Teens 13 or older,1.0,5.0,PG-13 - Teens 13 or older,5313,7.0,7626.0
6.51,Adventure,PG - Children,2.0,9.0,PG - Children,5681,6.0,7721.0
6.51,Action,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,2151,229.5,33397.0
6.51,Action,PG - Children,28.5,24.0,PG - Children,12412,7.0,302.0
6.51,Action,PG-13 - Teens 13 or older,2.0,26.0,PG-13 - Teens 13 or older,6390,5.0,5152.0
6.51,Comedy,PG-13 - Teens 13 or older,13.0,5.0,PG-13 - Teens 13 or older,6347,7.0,3404.0
6.51,Action,PG-13 - Teens 13 or older,28.5,25.0,PG-13 - Teens 13 or older,11923,3.0,610.0
6.51,Comedy,PG-13 - Teens 13 or older,1.0,7.0,PG-13 - Teens 13 or older,9112,2.0,1889.0
6.51,Drama,PG - Children,13.0,24.0,PG - Children,6985,18.0,3332.0
6.51,Adventure,PG - Children,1.0,17.0,PG - Children,11492,0.0,1076.0
6.51,Fantasy,PG - Children,1.0,16.0,PG - Children,11982,0.0,926.0
6.51,Action,PG-13 - Teens 13 or older,7.0,27.0,PG-13 - Teens 13 or older,9830,12.0,1325.0
6.51,Comedy,PG-13 - Teens 13 or older,12.0,5.0,PG-13 - Teens 13 or older,16082,1.0,131.0
6.51,Adventure,R+ - Mild Nudity,13.0,24.0,R+ - Mild Nudity,4193,110.0,11048.0
6.51,Adventure,PG-13 - Teens 13 or older,26.0,23.0,PG-13 - Teens 13 or older,7102,36.0,3192.0
6.51,Action,R - 17+ (violence & profanity),28.5,25.0,R - 17+ (violence & profanity),3964,136.0,8443.0
6.51,Action,PG-13 - Teens 13 or older,2.0,20.0,PG-13 - Teens 13 or older,18643,1.0,107.0
6.51,Comedy,R+ - Mild Nudity,12.0,24.0,R+ - Mild Nudity,2569,128.0,37650.25
6.51,unknown,PG-13 - Teens 13 or older,1.0,4.0,PG-13 - Teens 13 or older,18392,0.0,216.0
6.51,Romance,PG-13 - Teens 13 or older,1.0,2.0,PG-13 - Teens 13 or older,13080,6.0,641.0
6.51,unknown,PG-13 - Teens 13 or older,1.0,2.0,PG-13 - Teens 13 or older,6678,6.0,5007.0
6.51,Action,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,6941,14.0,3519.0
6.51,Action,PG-13 - Teens 13 or older,3.0,27.0,PG-13 - Teens 13 or older,5439,14.0,8768.0
6.51,Sports,PG-13 - Teens 13 or older,1.0,14.0,PG-13 - Teens 13 or older,5599,31.0,8105.0
6.51,Drama,PG-13 - Teens 13 or older,25.0,46.0,PG-13 - Teens 13 or older,12060,10.0,601.0
6.51,Comedy,PG-13 - Teens 13 or older,10.0,7.0,PG-13 - Teens 13 or older,6028,33.0,2979.0
6.51,Sci-Fi,PG-13 - Teens 13 or older,5.0,5.0,PG-13 - Teens 13 or older,9099,5.0,1630.0
6.51,Action,R+ - Mild Nudity,3.0,1.0,R+ - Mild Nudity,15603,0.0,250.0
6.51,Adventure,PG-13 - Teens 13 or older,1.0,24.0,PG-13 - Teens 13 or older,4765,7.0,11490.0
6.51,Comedy,PG-13 - Teens 13 or older,12.0,5.0,PG-13 - Teens 13 or older,2008,229.5,37650.25
6.5,Comedy,PG-13 - Teens 13 or older,1.0,4.0,PG-13 - Teens 13 or older,16099,0.0,279.0
6.5,Comedy,PG-13 - Teens 13 or older,3.0,3.0,PG-13 - Teens 13 or older,12762,1.0,294.0
6.5,Action,PG-13 - Teens 13 or older,1.0,24.0,PG-13 - Teens 13 or older,10397,2.0,1441.0
6.5,Hentai,Rx - Hentai,2.0,15.0,Rx - Hentai,11215,9.0,732.0
6.5,Comedy,PG-13 - Teens 13 or older,2.0,13.0,PG-13 - Teens 13 or older,6238,10.0,5790.0
6.5,Hentai,Rx - Hentai,2.0,20.0,Rx - Hentai,10929,12.0,723.0
6.5,Comedy,PG-13 - Teens 13 or older,3.0,35.0,PG-13 - Teens 13 or older,11686,4.0,562.0
6.5,unknown,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,16852,2.0,291.0
6.5,Comedy,PG-13 - Teens 13 or older,13.0,23.0,PG-13 - Teens 13 or older,6845,17.0,3049.0
6.5,unknown,PG-13 - Teens 13 or older,1.0,4.0,PG-13 - Teens 13 or older,13987,3.0,564.0
6.5,Comedy,R - 17+ (violence & profanity),2.0,35.0,R - 17+ (violence & profanity),13169,3.0,373.0
6.5,Hentai,Rx - Hentai,1.0,26.0,Rx - Hentai,8992,17.0,2322.0
6.5,Action,PG-13 - Teens 13 or older,26.0,15.0,PG-13 - Teens 13 or older,13174,4.0,299.0
6.5,Boys Love,PG-13 - Teens 13 or older,28.5,1.0,PG-13 - Teens 13 or older,10338,35.0,584.0
6.5,Hentai,Rx - Hentai,2.0,16.0,Rx - Hentai,6318,24.0,4741.0
6.5,Hentai,Rx - Hentai,1.0,28.0,Rx - Hentai,8923,3.0,1857.0
6.5,Supernatural,Rx - Hentai,3.0,25.0,Rx - Hentai,6118,74.0,4820.0
6.5,Hentai,Rx - Hentai,1.0,29.0,Rx - Hentai,8043,29.0,2509.0
6.5,Hentai,Rx - Hentai,2.0,29.0,Rx - Hentai,8384,11.0,2181.0
6.5,Hentai,Rx - Hentai,2.0,27.0,Rx - Hentai,8457,10.0,1963.0
6.5,Sci-Fi,Rx - Hentai,3.0,28.0,Rx - Hentai,6407,39.0,4713.0
6.5,Sci-Fi,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,4900,22.0,9728.0
6.5,Comedy,G - All Ages,3.0,4.0,G - All Ages,8737,1.0,2142.0
6.5,Adventure,PG - Children,26.0,24.0,PG - Children,14332,2.0,176.0
6.5,Comedy,PG-13 - Teens 13 or older,13.0,2.0,PG-13 - Teens 13 or older,9159,0.0,1877.0
6.5,Hentai,Rx - Hentai,4.0,19.0,Rx - Hentai,6347,89.0,4477.0
6.5,unknown,G - All Ages,1.0,5.0,G - All Ages,11702,8.0,846.0
6.5,Comedy,PG-13 - Teens 13 or older,2.0,2.0,PG-13 - Teens 13 or older,5762,10.0,4579.0
6.5,Adventure,G - All Ages,1.0,7.0,G - All Ages,12915,7.0,843.0
6.5,Adventure,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,4236,87.0,9503.0
6.5,unknown,G - All Ages,25.0,4.0,G - All Ages,10743,9.0,693.0
6.5,Mystery,PG-13 - Teens 13 or older,1.0,50.0,PG-13 - Teens 13 or older,4632,39.0,8940.0
6.5,Comedy,G - All Ages,10.0,3.0,G - All Ages,9302,12.0,1441.0
6.5,Action,PG-13 - Teens 13 or older,25.0,23.0,PG-13 - Teens 13 or older,4511,40.0,7103.0
6.5,Comedy,R+ - Mild Nudity,12.0,11.0,R+ - Mild Nudity,677,229.5,37650.25
6.5,Action,PG-13 - Teens 13 or older,20.0,20.0,PG-13 - Teens 13 or older,15302,0.0,189.0
6.5,Action,PG-13 - Teens 13 or older,6.0,28.0,PG-13 - Teens 13 or older,8324,13.0,1764.0
6.5,Action,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,2351,229.5,31491.0
